Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Survey,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
5,48,54794.23,2.747035,13,0,1,6.915354,227.4754,4.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0
3,82,45288.02,12.2307,9,0,2,12.23126,169.9671,3.0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0
0,18,32713.07,12.54931,13,0,0,9.448434,252.6378,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0
4,65,13925.38,11.32795,11,0,0,7.467093,219.9902,4.0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0
3,45,19739.42,9.995799,12,1,0,10.74959,220.1185,4.0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0
1,89,122915.6,8.472212,13,0,0,10.48284,230.1051,4.0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0
3,73,79117.6,11.14249,15,1,0,2.457741,92.45514,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,29,36415.41,5.620259,13,0,0,5.006746,164.9647,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0
0,20,6528.33,5.902462,17,1,0,17.53363,199.9902,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1
8,60,20537.04,10.19137,12,1,1,10.7668,204.9797,4.0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1
0,56,98436.93,11.2239,8,1,0,4.847252,219.9902,2.0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0
2,73,65905.54,12.21062,14,0,0,5.656086,152.5022,4.0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0
3,49,24271.95,7.262788,14,0,1,8.840599,194.9744,4.0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0
3,74,6932.32,8.665467,15,1,0,9.417302,245.147,3.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
1,42,16447.16,8.521897,13,1,0,32.97693,149.9621,4.0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1,70,17670.66,6.969893,9,3,0,10.3362,222.6143,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0
3,76,34492.59,6.850694,12,0,0,12.24574,184.9797,4.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0
3,59,10121.11,10.67622,12,1,1,11.05993,242.6143,3.0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0
0,22,104867.5,5.84912,7,0,0,8.259385,184.9963,3.0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
4,47,35404.27,6.599123,16,0,0,5.464488,172.5104,3.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1
2,79,70043.21,11.40364,9,0,0,13.16571,210.1051,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0
3,75,46151.13,9.278879,12,2,0,1.450219,162.4608,4.0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0
0,53,13230.67,12.05681,11,2,0,3.326476,149.9483,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
9,38,19990.91,5.582356,11,1,0,2.117403,182.4676,4.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
3,24,50965.27,14.22707,13,0,0,2.251237,245.147,3.0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0
4,54,32987.01,12.62145,7,3,0,2.089917,230.1344,4.0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0
0,69,96753.8,11.13605,14,1,1,10.94284,232.6415,4.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0
7,70,30207.09,0.9952896,10,1,0,15.39419,207.6094,3.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
2,44,86896.2,8.212326,14,1,1,9.349103,127.4887,4.0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
0,63,29782.39,13.7683,11,1,0,15.04337,265.147,3.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1
5,76,18493.95,11.00436,12,1,0,4.327078,164.9889,3.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
1,84,19427.81,6.718432,16,2,0,2.080255,265.1283,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0
1,26,117623.7,12.51012,11,1,0,13.44855,162.4653,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0
1,29,5317.94,6.133776,8,3,0,2.847117,159.9794,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
1,38,8461.79,8.458739,12,1,0,10.72393,220.1149,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1,20,84399.36,12.85535,11,2,0,2.1782,152.4624,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
2,59,66148.83,7.718284,12,1,0,3.000251,235.1372,3.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0
7,25,26190.19,9.88811,8,0,1,7.916586,162.5005,4.0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0
3,27,145569.5,12.87677,6,2,0,2.258878,174.9919,4.0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
3,46,48267.33,6.566714,13,1,0,5.944147,164.9853,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0
1,22,15864.7,14.3962,17,1,0,3.255652,242.6281,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0
0,31,37734.22,16.64886,12,1,0,1.868309,245.1457,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0
0,80,14433.56,8.733939,12,1,0,13.46637,255.1198,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0
1,39,44779.1,6.280831,14,1,0,9.539097,255.1336,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0
0,68,5505.74,6.224176,10,1,0,7.179432,174.9882,3.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1
3,70,58836.68,13.62664,15,0,1,6.971589,210.1518,4.0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0
0,64,44900.84,10.03005,9,1,0,7.342789,262.6106,4.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1
4,53,67156.75,7.163319,14,1,1,1.813125,149.9598,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0
4,82,28738.5,10.653,14,0,1,20.95648,200.1323,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
3,22,63286.15,11.34582,13,1,0,18.47081,132.466,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0
3,67,5099.11,18.40676,9,0,0,17.2501,187.656,2.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0
2,89,27157.3,13.14802,20,1,0,7.311512,184.9647,4.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0
8,80,43620.71,10.92788,13,0,2,13.98482,275.1336,4.0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0
0,51,36149.29,4.48145,13,1,0,18.24928,232.6378,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0
3,54,43618.17,8.917382,14,1,0,7.72199,252.6378,4.0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0
2,78,75452.77,7.876098,13,1,0,2.10678,217.4725,2.0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
7,82,43098.2,9.071716,13,2,0,3.518534,210.127,4.0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0
2,61,37993.51,12.03535,14,2,1,2.266934,212.6415,4.0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0
2,61,13138.02,12.50981,15,2,0,7.5636,187.656,4.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
0,73,27675.71,4.656974,8,1,1,12.00194,267.6427,3.0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1
0,49,32745.98,12.76804,12,1,2,2.431373,137.4836,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
2,27,52558.45,5.932274,13,0,0,21.13934,232.6707,3.0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0
4,21,94836.83,11.47009,8,0,0,6.967998,257.6375,3.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0
1,57,65435.46,4.834122,19,1,0,6.515297,137.4698,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
0,63,34127.24,13.31608,14,3,0,7.296904,164.967,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0
2,42,42517.98,10.58815,12,2,0,7.032433,245.1283,3.0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
0,62,61879.76,10.58433,15,1,0,17.09722,212.6228,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1
1,29,78712.17,8.473613,14,1,0,8.287531,152.4624,3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
0,75,33869.92,12.20023,9,1,0,2.437932,169.9447,4.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0
1,57,41550.85,10.53385,15,0,1,10.02202,202.4433,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0
1,80,129628.7,10.60642,13,2,0,11.91973,200.1323,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1
0,19,14090.14,11.48341,16,1,1,1.689999,192.4567,4.0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
1,31,22985.19,10.82436,13,1,0,11.15074,162.4676,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
1,59,38867.93,4.711767,15,3,0,4.267801,172.4567,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
3,40,54741.36,10.85027,8,3,2,1.294635,197.4725,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
0,86,62709.94,11.19605,9,0,0,2.168042,159.9476,3.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
0,23,53227.7,15.29979,13,1,1,8.268061,232.6228,4.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0
6,24,18946.77,10.89639,11,1,1,7.733033,149.9483,4.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
3,19,27134.99,11.3254,8,1,0,6.446693,129.9621,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
4,23,24130.48,6.425239,17,2,0,20.74516,267.6427,4.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0
3,37,35801.05,11.04908,12,0,0,3.046588,204.9496,3.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0
10,20,26435.11,11.2124,11,3,0,1.365304,210.127,3.0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0
1,64,27549.98,8.76848,16,2,0,10.59517,182.4433,4.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0
9,76,25114.38,9.473029,15,1,0,3.493433,192.4404,4.0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0
4,75,29712.43,5.453667,15,1,0,10.31129,179.9794,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0
5,55,34502.38,11.37883,12,0,0,3.267702,187.6094,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
0,60,8191.55,9.5481,14,3,1,1.891666,172.5034,3.0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1
0,71,65905.06,8.642574,14,1,0,2.290777,124.9607,3.0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1,28,15539.98,10.54741,11,0,0,9.27204,187.6094,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
0,53,19734.93,9.326261,11,1,0,1.304537,159.9476,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
3,26,7399.99,11.90764,13,2,2,17.15829,222.6143,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1
0,74,14589.73,11.31727,12,2,1,3.213888,242.6106,3.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1
1,43,44039.11,11.02812,14,1,2,11.00718,172.4579,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
2,44,29538.29,11.87094,5,1,1,10.18298,225.1457,4.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0
3,45,160589.2,5.96299,14,1,1,6.693474,129.9598,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0
1,69,35976.11,12.63329,14,2,1,3.62899,162.4689,4.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0
1,22,54010.14,10.53608,15,1,0,8.201372,245.147,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0
4,84,48487.99,9.437887,9,0,0,4.606587,220.1185,4.0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0
1,53,88400.03,14.57549,7,0,0,6.21102,222.6143,3.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0
0,71,59983.38,9.493706,15,1,0,2.048055,235.1591,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0
2,45,22272.17,5.922697,12,2,0,6.631092,287.6427,4.0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0
0,37,40760.02,12.14774,15,0,0,9.389883,245.147,4.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0
4,42,88294.82,13.60515,15,4,0,5.43842,222.6143,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
2,26,90583.52,5.539493,11,2,0,2.518069,177.6508,3.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1
4,86,36899.75,16.87597,14,0,1,9.873195,210.1051,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0
3,22,46677.89,5.107328,14,1,0,2.408011,139.965,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
0,27,97020.52,6.686068,11,0,0,3.876369,120.0049,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
0,63,19297.41,8.97627,12,2,0,7.713222,162.4982,3.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
0,79,117185.4,8.042299,14,2,0,6.566149,192.4885,4.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
3,32,52174.46,5.638287,13,0,0,7.930205,197.4725,3.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0
2,86,13631.29,10.70974,14,2,0,3.589597,287.6427,4.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0
8,35,22294.46,16.67865,18,0,0,4.123006,190.127,3.0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
3,19,78517.82,9.566023,14,3,0,2.312021,240.1149,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
0,87,9302.37,9.578665,17,2,1,15.12639,197.4725,4.0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
1,46,9443.85,10.05121,14,1,0,6.894406,174.991,4.0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0
2,40,70138.08,6.566112,13,0,0,22.60375,187.4673,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0
1,21,53863.95,10.70363,15,3,0,9.910534,175.0048,3.0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0
2,23,21183.28,10.97771,9,2,0,1.597599,204.9797,3.0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
1,84,30511.85,6.796972,11,0,0,9.254257,197.4702,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1
0,85,42504.3,8.178814,15,1,0,13.262,222.6654,3.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1
3,47,40668.61,5.730434,13,1,0,12.05486,204.9797,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0
1,23,1817.99,9.617616,15,1,0,8.915226,162.4833,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0
1,76,12750.09,12.80149,5,0,0,1.324008,117.4835,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0
2,86,80536.9,13.15184,10,0,1,9.000072,172.4871,4.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1
2,29,111779.6,7.214022,9,0,2,6.815025,139.9512,4.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1
1,40,57025.5,11.24987,16,1,0,1.453865,139.9349,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
2,65,18088.6,6.659319,21,1,1,5.714934,182.4433,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
8,22,7434.02,14.35718,18,0,0,21.12911,255.1336,4.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0
3,85,24740.03,6.926083,9,2,0,9.343412,210.1051,4.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
6,62,32733.34,8.516783,10,1,1,6.735348,177.4945,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0
0,67,20657.67,6.382829,12,0,1,8.373701,222.6792,4.0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0
0,61,40651.57,17.70648,10,2,0,11.93299,182.4433,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
4,88,19228.48,13.46555,12,1,0,4.525491,232.6378,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
1,77,78317.51,9.637687,7,2,1,6.678303,162.497,3.0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0
1,79,22667.79,9.57821,14,1,0,3.212519,139.9349,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0
1,36,66420.62,10.15947,16,2,1,2.54348,137.4836,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
4,42,41877.51,12.9092,16,2,1,5.288444,144.9889,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0
1,39,17768.57,3.093082,15,1,0,1.832601,132.5127,4.0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0
1,31,18025.26,12.82617,16,0,0,4.939997,149.9483,4.0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0
4,46,38472.15,8.947076,15,0,1,15.51348,182.4433,4.0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0
3,76,22517.47,5.610881,10,3,0,9.556572,212.6228,4.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0
0,59,28937.58,10.64353,11,2,2,7.035161,207.6386,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
0,30,4631.67,6.383836,14,0,0,13.31462,232.624,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0
2,70,37535.82,11.74644,11,1,0,1.862828,192.4404,4.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0
1,58,18863.86,8.25657,14,1,0,2.339183,245.1612,2.0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
3,81,71364.52,9.265037,10,2,0,10.71719,257.6513,4.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0
1,58,98555.98,3.199247,15,0,0,8.539485,182.4538,4.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1,40,56961.06,7.753207,7,2,0,4.14274,220.1615,4.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0
1,86,38960.89,10.25011,8,2,1,5.18336,152.466,4.0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0
1,78,48318.32,6.346383,12,3,2,3.1741,169.9447,3.0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0
5,86,68325.35,12.25181,11,1,2,3.209982,194.9744,4.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0
2,49,43121.79,12.06657,14,1,0,13.02762,182.4653,4.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1
1,56,71340.92,11.39258,9,1,0,1.625652,197.6288,3.0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0
3,29,20761.5,6.827248,9,1,0,6.645392,137.4616,3.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0
0,85,3174.98,7.394984,10,1,1,9.880576,197.4725,4.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
2,70,9437.06,11.11128,10,0,0,11.63547,187.6094,3.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
1,85,8698.92,4.821467,13,0,1,5.929212,222.65,4.0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0
1,28,48448.03,9.823796,10,2,0,5.875553,277.6375,4.0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0
0,22,3514.8,5.808195,15,1,0,7.988116,154.9618,3.0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1
0,22,30388.27,12.16211,12,0,0,10.47789,147.4713,3.0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
4,75,17202.87,10.43721,11,1,1,1.916489,174.9618,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0
1,81,71453.49,13.10218,10,1,1,1.532436,124.9607,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
2,69,38594.93,10.22177,13,2,1,12.7895,267.6647,4.0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0
